id,sentence1,sentence2,label,sentence1_clean,sentence2_clean
46726,Being gynodioecious means they are involved in a dimorphic breeding system in which male-sterile individuals coexist with hermaphroditic individuals in populations .,Gynodioocity means that they are involved in a sterile breeding system in which male-dimorphic individuals coexist with hermaphroditic individuals in populations .,0,gynodioecious mean involved dimorphic breeding system malesterile individual coexist hermaphroditic individual population,gynodioocity mean involved sterile breeding system maledimorphic individual coexist hermaphroditic individual population
274990,"During his dollar night with Matt , Ash and Mason Morgan ( Orpheus Pledger ) VJ jumps on the roof of the surf buggy and climbs off .","During his bucks night with Matt , Ash and Mason Morgan ( Orpheus Pledger ) , VJ jumps up on the roof of the surf buggy and climbs off .",1,dollar night matt ash mason morgan orpheus pledger vj jump roof surf buggy climb,buck night matt ash mason morgan orpheus pledger vj jump roof surf buggy climb
629491,In Belarus there is a convent of Saint Euphrosyne in Minsk and an Orthodox church of Saint Euphrosyne in Polotsk .,In Belarus there is a Convent of Saint Euphrosyne in Minsk and a Saint Euphrosyne Orthodox Church in Polotsk .,1,belarus convent saint euphrosyne minsk orthodox church saint euphrosyne polotsk,belarus convent saint euphrosyne minsk saint euphrosyne orthodox church polotsk
390891,"This allowed them to end their night jobs and become full-time professional studio musicians , and from this point on Booker T. and the M.G .","This allowed them to quit their night jobs and become professional-time full studio musicians , and from this point on Booker T. and the M.G .",0,allowed end night job become fulltime professional studio musician point booker mg,allowed quit night job become professionaltime full studio musician point booker mg
68163,"Near Oswego , in the Neosho river valley about a mile east of Horseshoe Lake , sat often below .","Little Town Below often sat near Horseshoe Lake , in the Neosho River Valley about a mile due east of Oswego .",0,near oswego neosho river valley mile east horseshoe lake sat often,little town often sat near horseshoe lake neosho river valley mile due east oswego
140415,"The North Carolina Human Relations Commission developed into the state 's Good Neighbor Council , now North Carolina Human Relations Council .","The North Carolina Human Relations Commission evolved into the state 's Good Neighbor Council , now North Carolina Human Relations Council .",1,north carolina human relation commission developed state good neighbor council north carolina human relation council,north carolina human relation commission evolved state good neighbor council north carolina human relation council
483035,David Outley was Melissa Outley married .,David Outley was married to Melissa Outley .,1,david outley melissa outley married,david outley married melissa outley
449589,"Ararat is currently divided into 95 municipal communities ( `` hamaynkner `` ) , of which 4 are urban and 91 are rural :","Ararat is currently divided into 95 local communities ( `` hamaynkner `` ) , of which 4 are urban and 91 rural :",1,ararat currently divided 95 municipal community hamaynkner 4 urban 91 rural,ararat currently divided 95 local community hamaynkner 4 urban 91 rural
566049,"In Europe ( particularly in Iceland , Norway and the United Kingdom ) , Australia and the United States , Braxy has been reported .","Braxy has been reported in Australia ( particularly in Europe and the United States ) , Iceland , Norway and the UK .",0,europe particularly iceland norway united kingdom australia united state braxy reported,braxy reported australia particularly europe united state iceland norway uk
312478,"This recording was produced by Brett Wickens and engineered by Greg Roberts at Grant Avenue Studios , home of Brian Eno and various Daniel Lanois recordings .","This recording was produced by Brett Wickens and developed by Greg Roberts in Grant Avenue Studios , the home of Daniel Lanois and various Brian Eno recordings .",0,recording produced brett wickens engineered greg robert grant avenue studio home brian eno various daniel lanois recording,recording produced brett wickens developed greg robert grant avenue studio home daniel lanois various brian eno recording
219471,Maharashtra is located in the western part of Sangli District .,Maharashtra is located in the western part of the district of Sangli .,1,maharashtra located western part sangli district,maharashtra located western part district sangli
484518,"`` Days Like These `` , published by Image Comics . The first volume ran for 4 issues before moving to Arcana Studios .","`` Days Like These `` , published by Image Comics The first volume ran for 4 editions before moving to the Arcana studios .",1,day like published image comic first volume ran 4 issue moving arcanum studio,day like published image comic first volume ran 4 edition moving arcanum studio
75779,Herb Alpert recorded the song in 2013 and Pomplamoose made their version 2014 .,Herb Alpert recorded the song in 2013 and Pomplamoose made their version in 2014 .,1,herb alpert recorded song 2013 pomplamoose made version 2014,herb alpert recorded song 2013 pomplamoose made version 2014
282924,After 1921 North Carolina Highway 16 connected Wilkesboro to Ashe County .,"After 1921 North Carolina Highway 16 , Wilkesboro connected to Ashe County .",1,1921 north carolina highway 16 connected wilkesboro ashe county,1921 north carolina highway 16 wilkesboro connected ashe county
